time,valeur,valeur_lisse
2017-04-01,155.8,131.84583333333333
2017-04-01,102.23,127.50666666666666
2017-05-01,126.31,129.65
2017-05-01,102.11,127.79083333333334
2017-05-01,155.6,127.9825
2017-06-01,155.6,127.99083333333334
2017-06-01,126.28,130.01000000000002
2017-06-01,102.09,127.99916666666667
2017-07-01,154.1,127.89083333333333
2017-07-01,125.09,127.80333333333333
2017-07-01,101.13,127.7325
2017-08-01,156.3,130.22
2017-08-01,102.58,125.78500000000001
2017-08-01,126.88,127.83916666666669
2017-09-01,102.61,125.86416666666666
2017-09-01,126.92,127.93166666666667
2017-09-01,156.3,127.99
2017-10-01,156.6,128.07333333333332
2017-10-01,102.79,126.11583333333334
2017-10-01,127.14,128.20333333333335
2017-11-01,127.16,125.95833333333333
2017-11-01,156.6,128.58416666666668
2017-11-01,102.8,128.72333333333333
2017-12-01,156.7,128.75666666666666
2017-12-01,127.19,130.8075
2017-12-01,102.83,128.8033333333333
2018-01-01,155.3,133.19416666666666
2018-01-01,101.9,131.10916666666665
2018-01-01,126.04,128.5875
2018-02-01,103.14,124.13250000000001
2018-02-01,127.57,126.19749999999999
2018-02-01,157.1,128.69416666666666
2018-03-01,157.2,131.1975
2018-03-01,103.15,126.74333333333334
2018-03-01,127.59,128.80916666666667
2018-04-01,128.15,126.43
2018-04-01,157.9,128.98916666666665
2018-04-01,103.6,129.05333333333334
2018-05-01,128.91,126.85416666666667
2018-05-01,104.22,127.0475
2018-05-01,158.8,129.7775
2018-06-01,159.3,134.4575
2018-06-01,104.53,132.5375
2018-06-01,129.29,130.22
2018-07-01,103.63,125.75583333333333
2018-07-01,128.18,127.84166666666665
2018-07-01,157.9,130.3675
2018-08-01,129.95,130.5175
2018-08-01,105.06,126.11416666666668
2018-08-01,160.1,130.8225
2018-09-01,160.6,133.46333333333334
2018-09-01,130.35,135.64083333333335
2018-09-01,105.38,131.18916666666667
2018-10-01,105.64,126.71749999999999
2018-10-01,130.67,128.89583333333334
2018-10-01,161.0,131.53833333333333
2018-11-01,130.45,133.77333333333334
2018-11-01,160.7,136.48333333333332
2018-11-01,105.47,132.11416666666665
2018-12-01,129.61,132.08583333333334
2018-12-01,159.7,136.63916666666665
2018-12-01,104.78,132.02916666666667
2019-01-01,128.12,129.32250000000002
2019-01-01,157.8,131.60999999999999
2019-01-01,103.58,131.46
2019-02-01,160.5,136.03166666666667
2019-02-01,130.26,135.9975
2019-02-01,105.31,131.35666666666665
2019-03-01,161.0,133.9025
2019-03-01,105.63,129.31333333333333
2019-03-01,130.66,131.4125
2019-04-01,105.92,129.43833333333333
2019-04-01,131.02,127.04833333333333
2019-04-01,161.4,131.76666666666668
2019-05-01,106.47,129.9625
2019-05-01,162.2,130.32916666666668
2019-05-01,131.69,132.67166666666665
2019-06-01,106.11,128.13916666666668
2019-06-01,161.7,130.7591666666667
2019-06-01,131.25,132.92083333333335
2019-07-01,130.24,130.35750000000002
2019-07-01,105.3,130.33
2019-07-01,160.4,132.8083333333333
2019-08-01,162.3,137.5066666666667
2019-08-01,106.54,135.46666666666667
2019-08-01,131.78,132.99833333333333
2019-09-01,131.73,135.10333333333332
2019-09-01,106.5,130.46166666666667
2019-09-01,162.3,133.0125
2019-10-01,106.53,133.04749999999999
2019-10-01,131.76,130.55249999999998
2019-10-01,162.3,133.14
2019-11-01,131.8,133.27
2019-11-01,162.4,138.02833333333334
2019-11-01,106.56,133.54166666666669
2019-12-01,162.5,133.55833333333334
2019-12-01,106.68,133.57
2019-12-01,131.95,133.58416666666668
2020-01-01,161.8,136.09
2020-01-01,106.21,136.06583333333333
2020-01-01,131.38,133.48916666666668
2020-02-01,163.4,138.22833333333332
2020-02-01,107.25,136.18583333333333
2020-02-01,132.65,133.715
2020-03-01,105.99,131.56416666666667
2020-03-01,131.1,128.95583333333335
2020-03-01,161.5,133.53416666666666
2020-04-01,130.0,130.82583333333332
2020-04-01,160.1,135.2775
2020-04-01,105.1,133.04
2020-05-01,159.7,132.865
2020-05-01,104.78,132.74583333333334
2020-05-01,129.6,132.5975
2020-06-01,161.1,132.40583333333333
2020-06-01,105.72,132.27833333333334
2020-06-01,130.77,132.12166666666667
2020-07-01,130.37,134.15333333333334
2020-07-01,160.6,136.61166666666668
2020-07-01,105.4,131.93666666666667
2020-08-01,162.0,134.60333333333332
2020-08-01,106.34,130.12333333333333
2020-08-01,131.53,132.32583333333335
2020-09-01,106.13,127.86166666666666
2020-09-01,161.7,132.605
2020-09-01,131.27,132.74416666666667
2020-10-01,106.08,128.15916666666666
2020-10-01,161.6,132.81583333333336
2020-10-01,131.21,132.8525
2020-11-01,130.95,132.90083333333334
2020-11-01,105.86,128.33916666666667
2020-11-01,161.3,132.9975
2020-12-01,162.0,132.9975
2020-12-01,131.5,135.09416666666667
2020-12-01,106.32,132.9933333333333
2021-01-01,132.76,135.2125
2021-01-01,163.5,135.36249999999998
2021-01-01,107.33,133.3675
2021-02-01,106.67,133.41666666666666
2021-02-01,162.5,133.49166666666665
2021-02-01,131.94,133.55249999999998
2021-03-01,108.59,131.68916666666667
2021-03-01,134.31,134.06
2021-03-01,165.5,134.41
2021-04-01,134.28,132.1
2021-04-01,165.4,134.92499999999998
2021-04-01,108.56,135.11166666666668
2021-05-01,109.02,133.13333333333335
2021-05-01,134.85,130.74583333333334
2021-05-01,166.1,135.64333333333332
2021-06-01,109.35,135.86666666666667
2021-06-01,166.6,136.20833333333334
2021-06-01,135.25,136.48416666666665
2021-07-01,166.0,141.26833333333335
2021-07-01,134.72,141.30249999999998
2021-07-01,108.92,136.5875
2021-08-01,136.16,136.74416666666664
2021-08-01,110.08,132.1341666666667
2021-08-01,167.7,137.06249999999997
2021-09-01,136.56,139.3575
2021-09-01,110.4,137.32
2021-09-01,168.2,137.495
2021-10-01,111.75,137.695
2021-10-01,138.22,135.33
2021-10-01,170.3,138.25083333333333
2021-11-01,112.56,133.79749999999999
2021-11-01,139.22,134.17249999999999
2021-11-01,171.5,139.3875
2021-12-01,138.67,139.59666666666666
2021-12-01,112.11,139.76583333333332
2021-12-01,170.8,140.02416666666667
2022-01-01,112.3,138.00250000000003
2022-01-01,171.1,143.06083333333333
2022-01-01,138.91,140.62
2022-02-01,142.22,143.15916666666666
2022-02-01,175.2,146.2408333333333
2022-02-01,114.98,141.63083333333333
2022-03-01,144.99,144.33333333333334
2022-03-01,178.6,147.615
2022-03-01,117.22,143.09166666666667
2022-04-01,180.2,146.55249999999998
2022-04-01,146.32,149.40333333333334
2022-04-01,118.29,145.0275
2022-05-01,181.2,150.76916666666668
2022-05-01,147.13,148.77166666666668
2022-05-01,118.95,147.10833333333332
2022-06-01,120.65,145.3108333333333
2022-06-01,183.8,146.0275
2022-06-01,149.24,148.88250000000002
2022-07-01,119.04,146.72
2022-07-01,181.4,146.95333333333335
2022-07-01,147.24,149.455
2022-08-01,147.86,146.76000000000002
2022-08-01,119.54,144.52833333333334
2022-08-01,182.1,149.84583333333333
2022-09-01,120.15,144.75833333333335
2022-09-01,183.1,147.75583333333336
2022-09-01,148.61,150.2275
2022-10-01,185.3,155.615
2022-10-01,150.44,152.835
2022-10-01,121.62,150.53333333333333
2022-11-01,149.4,153.06333333333333
2022-11-01,120.79,148.01250000000002
2022-11-01,184.0,151.07583333333332
2022-12-01,147.3,151.02916666666667
2022-12-01,119.09,150.99166666666667
2022-12-01,181.5,150.9416666666667
2023-01-01,146.92,153.1725
2023-01-01,118.78,147.81250000000003
2023-01-01,181.0,150.51166666666668
2023-02-01,148.99,147.48583333333335
2023-02-01,120.45,144.98666666666665
2023-02-01,183.5,150.14333333333332
2023-03-01,183.9,153.01833333333335
2023-03-01,149.26,155.39083333333335
2023-03-01,120.67,150.11333333333334
2023-04-01,185.1,153.26333333333332
2023-04-01,150.28,155.86249999999998
2023-04-01,121.5,150.86249999999998
2023-05-01,184.8,154.01916666666668
2023-05-01,121.27,154.22666666666666
2023-05-01,150.0,151.64333333333335
2023-06-01,121.81,149.37833333333333
2023-06-01,185.6,154.8075
2023-06-01,150.67,152.0716666666667
2023-07-01,121.46,146.86833333333334
2023-07-01,185.1,149.855
2023-07-01,150.24,152.31916666666666
2023-08-01,188.6,152.61083333333335
2023-08-01,123.75,150.4
2023-08-01,153.06,153.03
2023-09-01,124.21,147.98083333333332
2023-09-01,189.3,153.65
2023-09-01,153.64,153.95333333333335
2023-10-01,124.12,154.14583333333334
2023-10-01,153.52,151.4725
2023-10-01,189.1,154.67499999999998
2023-11-01,188.0,160.22
2023-11-01,123.36,155.07500000000002
2023-11-01,152.58,155.27
2023-12-01,151.96,152.21666666666667
2023-12-01,187.2,157.50416666666666
2023-12-01,122.85,154.98666666666665
2024-01-01,151.29,157.2433333333333
2024-01-01,122.31,151.66083333333333
2024-01-01,186.4,154.39083333333332
2024-02-01,189.5,159.83916666666667
2024-02-01,153.8,159.86249999999998
2024-02-01,124.34,154.46583333333334
2024-03-01,189.8,154.61583333333334
2024-03-01,154.06,157.17416666666665
2024-03-01,124.55,154.83833333333334
2024-04-01,154.77,155.07250000000002
2024-04-01,125.13,149.9
2024-04-01,190.7,155.55416666666667
2024-05-01,154.86,155.8516666666667
2024-05-01,125.2,156.0925
2024-05-01,190.8,156.45916666666668
2024-06-01,154.85,153.5716666666667
2024-06-01,190.8,156.655
2024-06-01,125.19,156.72583333333333
2024-07-01,190.0,156.7425
2024-07-01,124.68,154.29416666666668
2024-07-01,154.22,156.76666666666665
2024-08-01,155.69,156.84333333333333
2024-08-01,125.87,156.905
2024-08-01,191.8,156.99666666666667
2024-09-01,154.93,157.0025
2024-09-01,190.8,162.46916666666667
2024-09-01,125.25,157.00666666666666
2024-10-01,125.18,154.53416666666666
2024-10-01,154.84,151.5375
2024-10-01,190.7,156.99666666666667
2024-11-01,154.23,154.01583333333335
2024-11-01,124.69,154.01666666666665
2024-11-01,190.0,156.99833333333333
2024-12-01,190.2,159.87416666666667
2024-12-01,154.41,162.2525
2024-12-01,124.84,156.67249999999999
2025-01-01,125.24,154.19833333333332
2025-01-01,154.91,151.2075
2025-01-01,190.8,156.67
2025-02-01,156.66,159.29333333333332
2025-02-01,193.0,162.47333333333333
2025-02-01,126.66,157.13666666666666
2025-03-01,156.45,157.32166666666666
2025-03-01,192.7,162.98916666666668
2025-03-01,126.48,157.69583333333333
2025-04-01,157.42,154.96416666666667
2025-04-01,193.9,158.255
2025-04-01,127.27,158.4575
2025-05-01,194.9,164.26250000000002
2025-05-01,127.88,162.01
2025-05-01,158.18,159.29166666666666
2025-06-01,158.61,159.45416666666665
2025-06-01,195.4,159.65416666666667
2025-06-01,128.23,159.785
2025-07-01,194.8,162.98083333333332
2025-07-01,158.16,160.1025
2025-07-01,127.86,160.2175
2025-08-01,159.98,160.43083333333334
2025-08-01,129.34,155.05083333333332
2025-08-01,197.1,160.87
2025-09-01,129.17,155.39249999999998
2025-09-01,196.8,161.13583333333335
2025-09-01,159.78,161.26916666666668
2025-10-01,128.99,158.80083333333334
2025-10-01,196.5,158.8925
2025-10-01,159.55,161.5025
2025-11-01,196.8,161.66916666666665
2025-11-01,159.72,161.79916666666665
2025-11-01,129.13,161.905
2025-12-01,128.92,159.31666666666666
2025-12-01,159.46,161.82666666666668
2025-12-01,196.4,161.76833333333335
